year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,10,OO,SkyWest Airlines Inc.,SWO,"Stillwater, OK: Stillwater Regional",62.00,11.00,4.00,2.00,0.37,0.00,4.63,0.00,0.00,1289.00,724.00,316.00,12.00,0.00,237.00
2024,10,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",136.00,16.00,13.33,1.00,1.67,0.00,0.00,0.00,0.00,791.00,669.00,52.00,70.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",321.00,32.00,23.01,1.17,1.82,0.00,6.00,0.00,0.00,2388.00,1621.00,116.00,40.00,0.00,611.00
2024,10,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",704.00,118.00,68.79,1.93,14.97,1.00,31.31,0.00,0.00,6933.00,4084.00,256.00,700.00,18.00,1875.00
2024,10,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",89.00,15.00,10.00,2.44,0.66,0.00,1.89,0.00,0.00,714.00,442.00,89.00,34.00,0.00,149.00
2024,10,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",53.00,3.00,1.97,1.00,0.03,0.00,0.00,0.00,0.00,136.00,112.00,21.00,3.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",50.00,5.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,305.00,236.00,69.00,0.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",74.00,15.00,7.93,0.00,0.13,0.00,6.94,0.00,0.00,1583.00,1242.00,0.00,10.00,0.00,331.00
2024,10,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",95.00,14.00,7.92,0.00,2.26,0.00,3.82,0.00,0.00,459.00,228.00,0.00,70.00,0.00,161.00
2024,10,OO,SkyWest Airlines Inc.,VCT,"Victoria, TX: Victoria Regional",53.00,11.00,6.42,1.00,0.58,0.00,3.00,0.00,0.00,2214.00,980.00,782.00,52.00,0.00,400.00
2024,10,OO,SkyWest Airlines Inc.,WYS,"West Yellowstone, MT: Yellowstone",15.00,1.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,21.00,7.00,0.00,14.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",219.00,26.00,14.30,1.00,1.93,0.00,8.77,0.00,0.00,1566.00,808.00,98.00,50.00,0.00,610.00
2024,10,OO,SkyWest Airlines Inc.,XWA,"Williston, ND: Williston Basin International",186.00,20.00,14.40,1.00,1.43,0.00,3.17,1.00,3.00,2258.00,2014.00,23.00,51.00,0.00,170.00
2024,10,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",65.00,12.00,7.66,0.00,0.99,0.00,3.35,0.00,0.00,907.00,704.00,0.00,28.00,0.00,175.00
2024,10,PT,Piedmont Airlines,AGS,"Augusta, GA: Augusta Regional at Bush Field",50.00,6.00,0.32,1.58,1.11,0.00,3.00,0.00,0.00,430.00,6.00,278.00,84.00,0.00,62.00
2024,10,PT,Piedmont Airlines,ALB,"Albany, NY: Albany International",171.00,19.00,4.66,0.84,6.50,0.00,7.00,0.00,0.00,1944.00,268.00,149.00,221.00,0.00,1306.00
2024,10,PT,Piedmont Airlines,ALO,"Waterloo, IA: Waterloo Regional",46.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,52.00,0.00,0.00,0.00,0.00,52.00
2024,10,PT,Piedmont Airlines,ART,"Watertown, NY: Watertown International",60.00,4.00,2.18,0.00,0.41,0.00,1.41,0.00,0.00,131.00,61.00,0.00,7.00,0.00,63.00
2024,10,PT,Piedmont Airlines,AVL,"Asheville, NC: Asheville Regional",112.00,2.00,0.08,0.00,1.02,0.00,0.89,0.00,0.00,101.00,7.00,0.00,20.00,0.00,74.00
2024,10,PT,Piedmont Airlines,BDL,"Hartford, CT: Bradley International",35.00,2.00,1.23,0.00,0.00,0.00,0.77,0.00,0.00,79.00,49.00,0.00,0.00,0.00,30.00
2024,10,PT,Piedmont Airlines,BGR,"Bangor, ME: Bangor International",50.00,4.00,1.00,0.00,2.01,0.00,0.99,0.00,0.00,255.00,16.00,0.00,64.00,0.00,175.00
2024,10,PT,Piedmont Airlines,BNA,"Nashville, TN: Nashville International",21.00,2.00,0.04,0.00,1.00,0.00,0.96,0.00,0.00,64.00,2.00,0.00,15.00,0.00,47.00
2024,10,PT,Piedmont Airlines,BOS,"Boston, MA: Logan International",107.00,9.00,1.04,0.77,2.73,0.00,4.46,0.00,0.00,600.00,71.00,49.00,91.00,0.00,389.00
2024,10,PT,Piedmont Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",86.00,5.00,0.92,0.00,1.71,0.00,2.37,0.00,0.00,184.00,49.00,0.00,54.00,0.00,81.00
2024,10,PT,Piedmont Airlines,CAE,"Columbia, SC: Columbia Metropolitan",165.00,10.00,3.63,0.00,2.42,0.00,3.95,0.00,0.00,404.00,152.00,0.00,63.00,0.00,189.00
2024,10,PT,Piedmont Airlines,CHA,"Chattanooga, TN: Lovell Field",193.00,15.00,3.53,0.21,5.03,0.00,6.24,0.00,1.00,1232.00,242.00,8.00,162.00,0.00,820.00
2024,10,PT,Piedmont Airlines,CHO,"Charlottesville, VA: Charlottesville Albemarle",158.00,11.00,6.22,0.00,3.65,0.00,1.14,0.00,0.00,367.00,199.00,0.00,109.00,0.00,59.00
2024,10,PT,Piedmont Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",25.00,1.00,0.30,0.00,0.05,0.00,0.66,0.00,0.00,294.00,87.00,0.00,14.00,0.00,193.00
2024,10,PT,Piedmont Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",2607.00,351.00,50.88,4.43,185.01,0.50,110.19,3.00,2.00,16543.00,4469.00,279.00,4628.00,10.00,7157.00
2024,10,PT,Piedmont Airlines,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,10,PT,Piedmont Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",25.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,16.00,0.00,0.00,16.00,0.00,0.00
2024,10,PT,Piedmont Airlines,CWA,"Mosinee, WI: Central Wisconsin",50.00,3.00,0.32,0.64,2.04,0.00,0.00,0.00,0.00,154.00,6.00,39.00,109.00,0.00,0.00
2024,10,PT,Piedmont Airlines,DAY,"Dayton, OH: James M Cox/Dayton International",24.00,1.00,0.82,0.00,0.18,0.00,0.00,0.00,0.00,66.00,54.00,0.00,12.00,0.00,0.00
2024,10,PT,Piedmont Airlines,DSM,"Des Moines, IA: Des Moines International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,10,PT,Piedmont Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,10,PT,Piedmont Airlines,ERI,"Erie, PA: Erie International/Tom Ridge Field",92.00,11.00,3.17,0.00,5.11,0.00,2.72,0.00,0.00,379.00,98.00,0.00,135.00,0.00,146.00
2024,10,PT,Piedmont Airlines,EVV,"Evansville, IN: Evansville Regional",68.00,6.00,2.33,0.00,1.32,0.00,2.35,0.00,0.00,254.00,102.00,0.00,44.00,0.00,108.00
2024,10,PT,Piedmont Airlines,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",189.00,15.00,5.16,0.96,5.47,0.00,3.42,0.00,0.00,639.00,325.00,24.00,135.00,0.00,155.00
2024,10,PT,Piedmont Airlines,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",110.00,13.00,4.43,1.93,3.23,0.00,3.41,0.00,1.00,411.00,99.00,139.00,74.00,0.00,99.00
2024,10,PT,Piedmont Airlines,FLO,"Florence, SC: Florence Regional",82.00,6.00,1.67,0.00,1.56,0.00,2.76,0.00,0.00,805.00,400.00,0.00,27.00,0.00,378.00
2024,10,PT,Piedmont Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,10,PT,Piedmont Airlines,FWA,"Fort Wayne, IN: Fort Wayne International",48.00,2.00,1.06,0.00,0.29,0.00,0.65,0.00,1.00,124.00,21.00,0.00,32.00,0.00,71.00
2024,10,PT,Piedmont Airlines,GNV,"Gainesville, FL: Gainesville Regional",54.00,4.00,3.17,0.00,0.83,0.00,0.00,3.00,0.00,230.00,211.00,0.00,19.00,0.00,0.00
2024,10,PT,Piedmont Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",82.00,9.00,2.00,0.00,6.00,0.00,1.00,0.00,0.00,364.00,68.00,0.00,240.00,0.00,56.00
2024,10,PT,Piedmont Airlines,GSO,"Greensboro/High Point, NC: Piedmont Triad International",129.00,11.00,2.15,0.00,3.97,0.00,4.88,0.00,0.00,577.00,69.00,0.00,180.00,0.00,328.00
2024,10,PT,Piedmont Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",77.00,5.00,1.36,0.00,1.48,0.00,2.16,0.00,0.00,193.00,86.00,0.00,35.00,0.00,72.00
2024,10,PT,Piedmont Airlines,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",80.00,1.00,0.93,0.00,0.00,0.00,0.08,0.00,0.00,40.00,37.00,0.00,0.00,0.00,3.00
2024,10,PT,Piedmont Airlines,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",92.00,10.00,4.05,0.52,0.00,0.00,5.43,0.00,1.00,585.00,215.00,15.00,0.00,0.00,355.00
2024,10,PT,Piedmont Airlines,ILM,"Wilmington, NC: Wilmington International",76.00,6.00,1.82,0.00,2.18,0.00,2.00,0.00,0.00,253.00,98.00,0.00,49.00,0.00,106.00
2024,10,PT,Piedmont Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",42.00,4.00,1.69,0.00,1.31,0.00,1.00,0.00,0.00,84.00,27.00,0.00,34.00,0.00,23.00
2024,10,PT,Piedmont Airlines,LEX,"Lexington, KY: Blue Grass",38.00,9.00,2.10,0.00,4.44,0.00,2.46,0.00,0.00,433.00,143.00,0.00,126.00,0.00,164.00
2024,10,PT,Piedmont Airlines,LSE,"La Crosse, WI: La Crosse Regional",13.00,2.00,0.00,0.00,0.60,0.00,1.40,0.00,0.00,73.00,0.00,0.00,15.00,0.00,58.00
2024,10,PT,Piedmont Airlines,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",202.00,11.00,2.72,0.83,4.03,0.00,3.42,0.00,0.00,1816.00,110.00,563.00,79.00,0.00,1064.00
2024,10,PT,Piedmont Airlines,MDT,"Harrisburg, PA: Harrisburg International",235.00,16.00,2.97,0.00,8.00,0.00,5.03,0.00,2.00,766.00,128.00,0.00,209.00,0.00,429.00
2024,10,PT,Piedmont Airlines,MGM,"Montgomery, AL: Montgomery Regional",62.00,5.00,0.00,0.00,1.26,0.00,3.74,0.00,0.00,178.00,0.00,0.00,32.00,0.00,146.00
2024,10,PT,Piedmont Airlines,MHT,"Manchester, NH: Manchester Boston Regional",59.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,79.00,0.00,0.00,79.00,0.00,0.00
2024,10,PT,Piedmont Airlines,MKE,"Milwaukee, WI: General Mitchell International",32.00,5.00,1.20,0.00,1.57,0.00,2.23,0.00,0.00,169.00,47.00,0.00,73.00,0.00,49.00
2024,10,PT,Piedmont Airlines,MOB,"Mobile, AL: Mobile Regional",87.00,3.00,0.59,0.00,1.00,0.00,1.41,0.00,0.00,88.00,23.00,0.00,28.00,0.00,37.00
2024,10,PT,Piedmont Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",89.00,11.00,3.83,0.00,5.26,0.00,1.90,0.00,0.00,927.00,435.00,0.00,195.00,0.00,297.00
2024,10,PT,Piedmont Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",58.00,3.00,1.24,0.00,0.76,0.00,1.00,0.00,0.00,67.00,34.00,0.00,16.00,0.00,17.00
2024,10,PT,Piedmont Airlines,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",49.00,3.00,1.00,0.00,0.11,0.00,1.89,0.00,0.00,169.00,75.00,0.00,4.00,0.00,90.00
2024,10,PT,Piedmont Airlines,ORD,"Chicago, IL: Chicago O'Hare International",278.00,28.00,7.31,0.00,11.55,0.00,9.14,0.00,1.00,1651.00,533.00,0.00,272.00,0.00,846.00
2024,10,PT,Piedmont Airlines,ORF,"Norfolk, VA: Norfolk International",76.00,7.00,1.21,0.00,3.19,0.00,2.60,0.00,0.00,237.00,27.00,0.00,97.00,0.00,113.00
2024,10,PT,Piedmont Airlines,PGV,"Greenville, NC: Pitt Greenville",88.00,11.00,1.10,0.00,6.26,0.00,3.65,0.00,0.00,353.00,48.00,0.00,152.00,0.00,153.00
2024,10,PT,Piedmont Airlines,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",169.00,18.00,7.33,0.00,4.00,0.00,6.66,0.00,0.00,765.00,251.00,0.00,141.00,0.00,373.00
2024,10,PT,Piedmont Airlines,PHL,"Philadelphia, PA: Philadelphia International",2107.00,188.00,52.68,1.64,55.95,0.08,77.64,0.00,3.00,17509.00,8126.00,184.00,1972.00,4.00,7223.00
2024,10,PT,Piedmont Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,10,PT,Piedmont Airlines,PWM,"Portland, ME: Portland International Jetport",24.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,66.00,0.00,0.00,66.00,0.00,0.00
2024,10,PT,Piedmont Airlines,RIC,"Richmond, VA: Richmond International",176.00,17.00,3.01,0.00,7.79,0.00,6.20,0.00,0.00,953.00,127.00,0.00,265.00,0.00,561.00
2024,10,PT,Piedmont Airlines,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",275.00,42.00,7.67,0.00,23.40,0.00,10.93,0.00,1.00,1641.00,446.00,0.00,704.00,0.00,491.00
2024,10,PT,Piedmont Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",166.00,9.00,2.50,0.00,3.22,0.00,3.28,0.00,0.00,589.00,153.00,0.00,99.00,0.00,337.00
2024,10,PT,Piedmont Airlines,RST,"Rochester, MN: Rochester International",3.00,1.00,0.00,0.00,0.03,0.00,0.97,0.00,0.00,237.00,0.00,0.00,7.00,0.00,230.00
2024,10,PT,Piedmont Airlines,SBY,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",182.00,16.00,7.12,0.00,3.28,0.00,5.61,0.00,0.00,498.00,242.00,0.00,95.00,0.00,161.00
2024,10,PT,Piedmont Airlines,SCE,"State College, PA: University Park",134.00,9.00,3.35,0.00,2.40,0.00,3.25,0.00,0.00,559.00,158.00,0.00,90.00,0.00,311.00
2024,10,PT,Piedmont Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",43.00,2.00,1.67,0.00,0.33,0.00,0.00,0.00,0.00,55.00,45.00,0.00,10.00,0.00,0.00
2024,10,PT,Piedmont Airlines,SPI,"Springfield, IL: Abraham Lincoln Capital",14.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,51.00
2024,10,PT,Piedmont Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",133.00,10.00,2.18,0.00,3.01,0.00,4.81,0.00,0.00,1260.00,722.00,0.00,91.00,0.00,447.00
2024,10,PT,Piedmont Airlines,TLH,"Tallahassee, FL: Tallahassee International",20.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,107.00,107.00,0.00,0.00,0.00,0.00
2024,10,PT,Piedmont Airlines,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",151.00,16.00,3.59,3.61,5.01,0.00,3.80,0.00,3.00,630.00,78.00,265.00,111.00,0.00,176.00
2024,10,PT,Piedmont Airlines,TYS,"Knoxville, TN: McGhee Tyson",12.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,37.00,0.00,0.00,37.00,0.00,0.00
2024,10,QX,Horizon Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",22.00,2.00,1.71,0.00,0.29,0.00,0.00,0.00,0.00,48.00,41.00,0.00,7.00,0.00,0.00
2024,10,QX,Horizon Air,AKN,"King Salmon, AK: King Salmon Airport",31.00,6.00,0.07,1.42,0.93,0.00,3.58,1.00,0.00,491.00,13.00,77.00,69.00,0.00,332.00
2024,10,QX,Horizon Air,ALW,"Walla Walla, WA: Walla Walla Regional",61.00,6.00,4.00,0.00,0.98,0.00,1.02,1.00,0.00,354.00,312.00,0.00,21.00,0.00,21.00
2024,10,QX,Horizon Air,ANC,"Anchorage, AK: Ted Stevens Anchorage International",337.00,63.00,8.58,2.04,15.10,0.01,37.28,11.00,0.00,3239.00,215.00,293.00,573.00,1.00,2157.00
2024,10,QX,Horizon Air,BET,"Bethel, AK: Bethel Airport",14.00,2.00,0.00,0.82,1.18,0.00,0.00,0.00,0.00,146.00,0.00,105.00,41.00,0.00,0.00
2024,10,QX,Horizon Air,BIL,"Billings, MT: Billings Logan International",116.00,13.00,4.89,0.00,3.62,0.00,4.49,0.00,0.00,425.00,225.00,0.00,78.00,0.00,122.00
2024,10,QX,Horizon Air,BOI,"Boise, ID: Boise Air Terminal",461.00,44.00,11.78,0.00,8.79,0.00,23.43,2.00,1.00,2122.00,675.00,0.00,256.00,0.00,1191.00
2024,10,QX,Horizon Air,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,10,QX,Horizon Air,BUR,"Burbank, CA: Bob Hope",26.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,17.00,0.00,0.00,0.00,0.00
2024,10,QX,Horizon Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",58.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,41.00,0.00,0.00,0.00,0.00,41.00
2024,10,QX,Horizon Air,DLG,"Dillingham, AK: Dillingham Airport",31.00,5.00,1.39,0.05,1.24,0.00,2.32,1.00,0.00,218.00,25.00,6.00,31.00,0.00,156.00
2024,10,QX,Horizon Air,EAT,"Wenatchee, WA: Pangborn Memorial",62.00,6.00,0.84,0.00,2.30,0.00,2.86,0.00,0.00,168.00,17.00,0.00,71.00,0.00,80.00
2024,10,QX,Horizon Air,ELP,"El Paso, TX: El Paso International",31.00,8.00,1.00,0.00,7.00,0.00,0.00,0.00,0.00,189.00,41.00,0.00,148.00,0.00,0.00
2024,10,QX,Horizon Air,EUG,"Eugene, OR: Mahlon Sweet Field",81.00,7.00,2.44,0.00,1.41,0.00,3.15,0.00,0.00,436.00,252.00,0.00,66.00,0.00,118.00
2024,10,QX,Horizon Air,FAI,"Fairbanks, AK: Fairbanks International",154.00,25.00,2.16,2.22,7.20,0.00,13.41,2.00,0.00,1317.00,117.00,122.00,333.00,0.00,745.00
2024,10,QX,Horizon Air,FCA,"Kalispell, MT: Glacier Park International",76.00,10.00,4.00,0.00,3.54,0.00,2.46,0.00,0.00,248.00,126.00,0.00,65.00,0.00,57.00
2024,10,QX,Horizon Air,GEG,"Spokane, WA: Spokane International",404.00,37.00,8.85,0.00,10.66,0.00,17.49,0.00,0.00,1279.00,266.00,0.00,237.00,0.00,776.00
2024,10,QX,Horizon Air,GTF,"Great Falls, MT: Great Falls International",31.00,4.00,3.27,0.00,0.37,0.00,0.37,0.00,0.00,167.00,131.00,0.00,18.00,0.00,18.00
2024,10,QX,Horizon Air,HLN,"Helena, MT: Helena Regional",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,10,QX,Horizon Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",27.00,2.00,0.82,0.00,1.18,0.00,0.00,0.00,1.00,199.00,145.00,0.00,54.00,0.00,0.00
2024,10,QX,Horizon Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",62.00,4.00,3.50,0.00,0.50,0.00,0.00,0.00,0.00,218.00,204.00,0.00,14.00,0.00,0.00
2024,10,QX,Horizon Air,LAS,"Las Vegas, NV: Harry Reid International",155.00,49.00,9.48,1.76,30.12,0.00,7.64,1.00,0.00,3069.00,651.00,79.00,1760.00,0.00,579.00
2024,10,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",252.00,32.00,5.48,0.99,14.75,0.00,10.78,0.00,1.00,1708.00,409.00,23.00,498.00,0.00,778.00
2024,10,QX,Horizon Air,MCI,"Kansas City, MO: Kansas City International",31.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00
2024,10,QX,Horizon Air,MFR,"Medford, OR: Rogue Valley International - Medford",221.00,28.00,7.86,0.00,8.41,1.00,10.73,0.00,0.00,966.00,299.00,0.00,203.00,17.00,447.00
2024,10,QX,Horizon Air,MRY,"Monterey, CA: Monterey Regional",23.00,2.00,0.50,0.00,1.50,0.00,0.00,0.00,2.00,39.00,9.00,0.00,30.00,0.00,0.00
2024,10,QX,Horizon Air,MSO,"Missoula, MT: Missoula Montana",102.00,21.00,6.11,0.00,11.42,0.00,3.47,0.00,1.00,578.00,158.00,0.00,268.00,0.00,152.00
2024,10,QX,Horizon Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",27.00,3.00,1.61,0.00,1.39,0.00,0.00,0.00,0.00,95.00,72.00,0.00,23.00,0.00,0.00
2024,10,QX,Horizon Air,OAK,"Oakland, CA: Metro Oakland International",105.00,3.00,0.78,0.00,2.22,0.00,0.00,0.00,0.00,55.00,14.00,0.00,41.00,0.00,0.00
2024,10,QX,Horizon Air,OME,"Nome, AK: Nome Airport",30.00,6.00,2.41,1.28,2.31,0.00,0.00,1.00,0.00,293.00,116.00,107.00,70.00,0.00,0.00
2024,10,QX,Horizon Air,ONT,"Ontario, CA: Ontario International",31.00,3.00,2.10,0.00,0.43,0.00,0.47,0.00,0.00,83.00,57.00,0.00,12.00,0.00,14.00
2024,10,QX,Horizon Air,OTZ,"Kotzebue, AK: Ralph Wien Memorial",28.00,6.00,1.50,0.00,1.01,0.00,3.49,3.00,0.00,314.00,103.00,0.00,36.00,0.00,175.00
2024,10,QX,Horizon Air,PAE,"Everett, WA: Snohomish County",133.00,30.00,4.82,0.00,11.01,0.00,14.17,0.00,0.00,1772.00,359.00,0.00,391.00,0.00,1022.00
2024,10,QX,Horizon Air,PDX,"Portland, OR: Portland International",1158.00,132.00,37.28,3.09,36.18,0.00,55.44,0.00,0.00,7156.00,3092.00,229.00,1025.00,0.00,2810.00
2024,10,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",60.00,11.00,4.88,0.00,1.39,0.00,4.73,0.00,0.00,619.00,333.00,0.00,60.00,0.00,226.00
2024,10,QX,Horizon Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",76.00,7.00,4.54,0.00,1.46,0.00,1.00,0.00,0.00,205.00,143.00,0.00,25.00,0.00,37.00
2024,10,QX,Horizon Air,PSP,"Palm Springs, CA: Palm Springs International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,10,QX,Horizon Air,PUW,"Pullman, WA: Pullman Moscow Regional",96.00,15.00,6.16,0.00,2.34,0.00,6.51,0.00,0.00,556.00,266.00,0.00,47.00,0.00,243.00
2024,10,QX,Horizon Air,RDM,"Bend/Redmond, OR: Roberts Field",185.00,22.00,7.36,0.00,6.97,0.00,7.67,0.00,0.00,865.00,413.00,0.00,183.00,0.00,269.00
2024,10,QX,Horizon Air,RNO,"Reno, NV: Reno/Tahoe International",61.00,6.00,0.91,1.00,2.17,0.00,1.92,0.00,0.00,283.00,51.00,80.00,46.00,0.00,106.00
2024,10,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",89.00,24.00,4.45,0.00,12.75,0.00,6.81,1.00,0.00,1290.00,268.00,0.00,708.00,0.00,314.00
2024,10,QX,Horizon Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",45.00,2.00,0.35,0.00,1.65,0.00,0.00,0.00,0.00,35.00,7.00,0.00,28.00,0.00,0.00
2024,10,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",1727.00,221.00,42.20,1.92,99.07,1.54,76.27,4.00,0.00,9723.00,3295.00,208.00,2641.00,84.00,3495.00
2024,10,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",159.00,29.00,4.90,0.00,17.70,0.00,6.40,0.00,0.00,1351.00,173.00,0.00,825.00,0.00,353.00
2024,10,QX,Horizon Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",39.00,1.00,0.61,0.00,0.39,0.00,0.00,0.00,0.00,18.00,11.00,0.00,7.00,0.00,0.00
2024,10,QX,Horizon Air,SMF,"Sacramento, CA: Sacramento International",88.00,3.00,1.63,0.00,0.42,0.00,0.95,0.00,0.00,153.00,65.00,0.00,14.00,0.00,74.00
2024,10,QX,Horizon Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",31.00,4.00,1.94,0.00,0.10,0.00,1.96,0.00,0.00,299.00,97.00,0.00,4.00,0.00,198.00
2024,10,QX,Horizon Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",121.00,29.00,8.49,0.00,10.85,0.00,9.66,0.00,2.00,1927.00,712.00,0.00,395.00,0.00,820.00
2024,10,QX,Horizon Air,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",9.00,4.00,3.36,0.00,0.64,0.00,0.00,0.00,0.00,143.00,124.00,0.00,19.00,0.00,0.00
2024,10,QX,Horizon Air,YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",62.00,4.00,0.21,0.00,2.30,0.00,1.49,0.00,0.00,103.00,4.00,0.00,64.00,0.00,35.00
2024,10,UA,United Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",208.00,24.00,10.65,0.00,4.88,0.00,8.48,0.00,0.00,974.00,411.00,0.00,140.00,0.00,423.00
2024,10,UA,United Air Lines Network,ALB,"Albany, NY: Albany International",82.00,12.00,3.17,0.00,3.01,0.00,5.82,0.00,0.00,537.00,119.00,0.00,120.00,0.00,298.00
2024,10,UA,United Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",57.00,6.00,3.03,0.00,1.65,0.00,1.32,0.00,0.00,346.00,134.00,0.00,38.00,0.00,174.00
2024,10,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",712.00,116.00,48.68,1.00,41.63,0.00,24.69,1.00,0.00,5562.00,2667.00,28.00,1298.00,0.00,1569.00
2024,10,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",959.00,125.00,42.17,0.18,42.31,0.00,40.33,3.00,0.00,7186.00,2189.00,20.00,1359.00,0.00,3618.00
